| distributed init (rank 1): env://
dataset_dir: /projects/yuanai/data/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 16384
codebook_dim: 8
project_dim: 16
pq: 1
L: 4
alpha: 1.0
beta: 1.0
gamma: 0.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: online_vq
use_multiscale: False
transplant_epochs: 2
refinement_epochs: 5
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: refinement
path: bc
checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/Refinement/ImageNet
results_dir: /projects/yuanai/projects/VQ-Transplant2/results/Refinement/ImageNet
saver_dir: /projects/yuanai/projects/VQ-Transplant2/saver/Refinement/ImageNet
reconstruction_dir: /projects/yuanai/projects/VQ-Transplant2/reconstruction/Refinement/ImageNet
yaml_dir: /projects/yuanai/projects/VQ-Transplant2/yaml/Refinement/ImageNet
pretrained_tokenizer: /projects/yuanai/projects/VQ-Transplant2/pretrained_tokenizer/model.ckpt
checkpoint_name: checkpoint-online_vq_transplant_False_ImageNet_model_16384_8_1_loss_1.0_1.0_0.0_0.4.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/
data_pre: ImageNet
model_pre: model_16384_8_1
loss_pre: loss_1.0_1.0_0.0_0.4
training_pre: online_vq_refinement_False
saver_name_pre: online_vq_refinement_False_ImageNet_model_16384_8_1_loss_1.0_1.0_0.0_0.4
| distributed init (rank 0): env://
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
Working with z of shape (1, 16, 16, 16) = 4096 dimensions.
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
VQ Model Parameters: 69609635
loaded pretrained LPIPS loss from /projects/yuanai/projects/VQ-Transplant2/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/5] Iters:[10/20018] gen_loss -1.9611, rec_loss 0.0274, lpips_loss 0.2688, g_loss -0.1617, disc_weight 0.4000, disc_adaptive_weight 13.6120, d_loss 2.3744, logits_real 0.1243, logits_fake 0.1583,
Train Epoch: [1/5] Iters:[6580/20018] gen_loss 0.2196, rec_loss 0.0339, lpips_loss 0.2507, g_loss -0.0184, disc_weight 0.4000, disc_adaptive_weight 3.5548, d_loss 0.4007, logits_real 0.0218, logits_fake 0.0189,
Train Epoch: [1/5] Iters:[6590/20018] gen_loss 0.2231, rec_loss 0.0343, lpips_loss 0.2514, g_loss -0.0183, disc_weight 0.4000, disc_adaptive_weight 3.4416, d_loss 0.4007, logits_real 0.0215, logits_fake 0.0188,
Train Epoch: [1/5] Iters:[6600/20018] gen_loss 0.2215, rec_loss 0.0344, lpips_loss 0.2511, g_loss -0.0183, disc_weight 0.4000, disc_adaptive_weight 3.5196, d_loss 0.4007, logits_real 0.0216, logits_fake 0.0186,
Train Epoch: [1/5] Iters:[6610/20018] gen_loss 0.2196, rec_loss 0.0338, lpips_loss 0.2497, g_loss -0.0181, disc_weight 0.4000, disc_adaptive_weight 3.5288, d_loss 0.4006, logits_real 0.0213, logits_fake 0.0182,
Train Epoch: [1/5] Iters:[6620/20018] gen_loss 0.2193, rec_loss 0.0338, lpips_loss 0.2483, g_loss -0.0180, disc_weight 0.4000, disc_adaptive_weight 3.5144, d_loss 0.4006, logits_real 0.0212, logits_fake 0.0180,
Train Epoch: [1/5] Iters:[6630/20018] gen_loss 0.2160, rec_loss 0.0332, lpips_loss 0.2461, g_loss -0.0177, disc_weight 0.4000, disc_adaptive_weight 3.5973, d_loss 0.4006, logits_real 0.0208, logits_fake 0.0177,
Train Epoch: [1/5] Iters:[6640/20018] gen_loss 0.2154, rec_loss 0.0333, lpips_loss 0.2465, g_loss -0.0175, disc_weight 0.4000, disc_adaptive_weight 3.7109, d_loss 0.4006, logits_real 0.0206, logits_fake 0.0176,
Train Epoch: [1/5] Iters:[6650/20018] gen_loss 0.2178, rec_loss 0.0332, lpips_loss 0.2459, g_loss -0.0169, disc_weight 0.4000, disc_adaptive_weight 3.6635, d_loss 0.4006, logits_real 0.0203, logits_fake 0.0172,
Train Epoch: [1/5] Iters:[6660/20018] gen_loss 0.2156, rec_loss 0.0330, lpips_loss 0.2452, g_loss -0.0168, disc_weight 0.4000, disc_adaptive_weight 3.7502, d_loss 0.4006, logits_real 0.0203, logits_fake 0.0170,
Train Epoch: [1/5] Iters:[6670/20018] gen_loss 0.2153, rec_loss 0.0327, lpips_loss 0.2457, g_loss -0.0168, disc_weight 0.4000, disc_adaptive_weight 3.7727, d_loss 0.4006, logits_real 0.0200, logits_fake 0.0170,
Train Epoch: [1/5] Iters:[6680/20018] gen_loss 0.2190, rec_loss 0.0338, lpips_loss 0.2490, g_loss -0.0173, disc_weight 0.4000, disc_adaptive_weight 3.7148, d_loss 0.4007, logits_real 0.0202, logits_fake 0.0176,
Train Epoch: [1/5] Iters:[6690/20018] gen_loss 0.2183, rec_loss 0.0333, lpips_loss 0.2478, g_loss -0.0174, disc_weight 0.4000, disc_adaptive_weight 3.6174, d_loss 0.4007, logits_real 0.0207, logits_fake 0.0177,
Train Epoch: [1/5] Iters:[6700/20018] gen_loss 0.2219, rec_loss 0.0331, lpips_loss 0.2488, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 3.3836, d_loss 0.4007, logits_real 0.0209, logits_fake 0.0180,
Train Epoch: [1/5] Iters:[6710/20018] gen_loss 0.2239, rec_loss 0.0329, lpips_loss 0.2494, g_loss -0.0180, disc_weight 0.4000, disc_adaptive_weight 3.2400, d_loss 0.4007, logits_real 0.0211, logits_fake 0.0184,
Train Epoch: [1/5] Iters:[6720/20018] gen_loss 0.2225, rec_loss 0.0325, lpips_loss 0.2491, g_loss -0.0184, disc_weight 0.4000, disc_adaptive_weight 3.2062, d_loss 0.4007, logits_real 0.0215, logits_fake 0.0187,
Train Epoch: [1/5] Iters:[6730/20018] gen_loss 0.2211, rec_loss 0.0325, lpips_loss 0.2478, g_loss -0.0186, disc_weight 0.4000, disc_adaptive_weight 3.1721, d_loss 0.4006, logits_real 0.0219, logits_fake 0.0189,
Train Epoch: [1/5] Iters:[6740/20018] gen_loss 0.2214, rec_loss 0.0327, lpips_loss 0.2486, g_loss -0.0189, disc_weight 0.4000, disc_adaptive_weight 3.1528, d_loss 0.4006, logits_real 0.0218, logits_fake 0.0188,
Train Epoch: [1/5] Iters:[6750/20018] gen_loss 0.2159, rec_loss 0.0324, lpips_loss 0.2480, g_loss -0.0192, disc_weight 0.4000, disc_adaptive_weight 3.3578, d_loss 0.4005, logits_real 0.0222, logits_fake 0.0188,
Train Epoch: [1/5] Iters:[6760/20018] gen_loss 0.2146, rec_loss 0.0321, lpips_loss 0.2477, g_loss -0.0193, disc_weight 0.4000, disc_adaptive_weight 3.3991, d_loss 0.4005, logits_real 0.0222, logits_fake 0.0187,
Train Epoch: [1/5] Iters:[6770/20018] gen_loss 0.2160, rec_loss 0.0322, lpips_loss 0.2473, g_loss -0.0191, disc_weight 0.4000, disc_adaptive_weight 3.3227, d_loss 0.4005, logits_real 0.0223, logits_fake 0.0187,
Train Epoch: [1/5] Iters:[6780/20018] gen_loss 0.2159, rec_loss 0.0313, lpips_loss 0.2474, g_loss -0.0191, disc_weight 0.4000, disc_adaptive_weight 3.3044, d_loss 0.4005, logits_real 0.0223, logits_fake 0.0186,
Train Epoch: [1/5] Iters:[6790/20018] gen_loss 0.2141, rec_loss 0.0313, lpips_loss 0.2471, g_loss -0.0190, disc_weight 0.4000, disc_adaptive_weight 3.3910, d_loss 0.4004, logits_real 0.0225, logits_fake 0.0186,
Train Epoch: [1/5] Iters:[6800/20018] gen_loss 0.2156, rec_loss 0.0318, lpips_loss 0.2473, g_loss -0.0189, disc_weight 0.4000, disc_adaptive_weight 3.3553, d_loss 0.4005, logits_real 0.0222, logits_fake 0.0187,
Train Epoch: [1/5] Iters:[6810/20018] gen_loss 0.2151, rec_loss 0.0322, lpips_loss 0.2479, g_loss -0.0193, disc_weight 0.4000, disc_adaptive_weight 3.3596, d_loss 0.4005, logits_real 0.0223, logits_fake 0.0189,
Train Epoch: [1/5] Iters:[6820/20018] gen_loss 0.2116, rec_loss 0.0324, lpips_loss 0.2474, g_loss -0.0193, disc_weight 0.4000, disc_adaptive_weight 3.5362, d_loss 0.4006, logits_real 0.0221, logits_fake 0.0189,
Train Epoch: [1/5] Iters:[6830/20018] gen_loss 0.2122, rec_loss 0.0334, lpips_loss 0.2474, g_loss -0.0193, disc_weight 0.4000, disc_adaptive_weight 3.5565, d_loss 0.4007, logits_real 0.0218, logits_fake 0.0191,
Train Epoch: [1/5] Iters:[6840/20018] gen_loss 0.2137, rec_loss 0.0334, lpips_loss 0.2481, g_loss -0.0194, disc_weight 0.4000, disc_adaptive_weight 3.5137, d_loss 0.4007, logits_real 0.0216, logits_fake 0.0192,
Train Epoch: [1/5] Iters:[6850/20018] gen_loss 0.2131, rec_loss 0.0327, lpips_loss 0.2480, g_loss -0.0194, disc_weight 0.4000, disc_adaptive_weight 3.5262, d_loss 0.4007, logits_real 0.0216, logits_fake 0.0192,
Train Epoch: [1/5] Iters:[6860/20018] gen_loss 0.2157, rec_loss 0.0327, lpips_loss 0.2478, g_loss -0.0191, disc_weight 0.4000, disc_adaptive_weight 3.4288, d_loss 0.4007, logits_real 0.0216, logits_fake 0.0192,
Train Epoch: [1/5] Iters:[6870/20018] gen_loss 0.2146, rec_loss 0.0331, lpips_loss 0.2491, g_loss -0.0191, disc_weight 0.4000, disc_adaptive_weight 3.5639, d_loss 0.4007, logits_real 0.0217, logits_fake 0.0192,
Train Epoch: [1/5] Iters:[6880/20018] gen_loss 0.2119, rec_loss 0.0320, lpips_loss 0.2480, g_loss -0.0190, disc_weight 0.4000, disc_adaptive_weight 3.6172, d_loss 0.4007, logits_real 0.0219, logits_fake 0.0191,
Train Epoch: [1/5] Iters:[6890/20018] gen_loss 0.2069, rec_loss 0.0318, lpips_loss 0.2473, g_loss -0.0189, disc_weight 0.4000, disc_adaptive_weight 3.8374, d_loss 0.4006, logits_real 0.0221, logits_fake 0.0192,
Train Epoch: [1/5] Iters:[6900/20018] gen_loss 0.2044, rec_loss 0.0323, lpips_loss 0.2464, g_loss -0.0191, disc_weight 0.4000, disc_adaptive_weight 3.9304, d_loss 0.4007, logits_real 0.0221, logits_fake 0.0194,
Train Epoch: [1/5] Iters:[6910/20018] gen_loss 0.2018, rec_loss 0.0322, lpips_loss 0.2459, g_loss -0.0192, disc_weight 0.4000, disc_adaptive_weight 4.0054, d_loss 0.4007, logits_real 0.0222, logits_fake 0.0197,
Train Epoch: [1/5] Iters:[6920/20018] gen_loss 0.2066, rec_loss 0.0315, lpips_loss 0.2456, g_loss -0.0196, disc_weight 0.4000, disc_adaptive_weight 3.6435, d_loss 0.4006, logits_real 0.0226, logits_fake 0.0199,
Train Epoch: [1/5] Iters:[6930/20018] gen_loss 0.2109, rec_loss 0.0324, lpips_loss 0.2473, g_loss -0.0201, disc_weight 0.4000, disc_adaptive_weight 3.4784, d_loss 0.4006, logits_real 0.0231, logits_fake 0.0201,
Train Epoch: [1/5] Iters:[6940/20018] gen_loss 0.2148, rec_loss 0.0319, lpips_loss 0.2480, g_loss -0.0203, disc_weight 0.4000, disc_adaptive_weight 3.2578, d_loss 0.4006, logits_real 0.0231, logits_fake 0.0202,
Train Epoch: [1/5] Iters:[6950/20018] gen_loss 0.2177, rec_loss 0.0319, lpips_loss 0.2494, g_loss -0.0203, disc_weight 0.4000, disc_adaptive_weight 3.1428, d_loss 0.4005, logits_real 0.0234, logits_fake 0.0203,
Train Epoch: [1/5] Iters:[6960/20018] gen_loss 0.2175, rec_loss 0.0319, lpips_loss 0.2501, g_loss -0.0203, disc_weight 0.4000, disc_adaptive_weight 3.2001, d_loss 0.4005, logits_real 0.0234, logits_fake 0.0201,
Train Epoch: [1/5] Iters:[6970/20018] gen_loss 0.2155, rec_loss 0.0319, lpips_loss 0.2493, g_loss -0.0201, disc_weight 0.4000, disc_adaptive_weight 3.2893, d_loss 0.4005, logits_real 0.0232, logits_fake 0.0199,
Train Epoch: [1/5] Iters:[6980/20018] gen_loss 0.2137, rec_loss 0.0314, lpips_loss 0.2489, g_loss -0.0197, disc_weight 0.4000, disc_adaptive_weight 3.4069, d_loss 0.4005, logits_real 0.0227, logits_fake 0.0195,
Train Epoch: [1/5] Iters:[6990/20018] gen_loss 0.2143, rec_loss 0.0319, lpips_loss 0.2481, g_loss -0.0191, disc_weight 0.4000, disc_adaptive_weight 3.4745, d_loss 0.4006, logits_real 0.0222, logits_fake 0.0191,
Train Epoch: [1/5] Iters:[7000/20018] gen_loss 0.2164, rec_loss 0.0322, lpips_loss 0.2489, g_loss -0.0189, disc_weight 0.4000, disc_adaptive_weight 3.4643, d_loss 0.4006, logits_real 0.0220, logits_fake 0.0190,
Train Epoch: [1/5] Iters:[7010/20018] gen_loss 0.2186, rec_loss 0.0323, lpips_loss 0.2484, g_loss -0.0185, disc_weight 0.4000, disc_adaptive_weight 3.3783, d_loss 0.4005, logits_real 0.0219, logits_fake 0.0188,
Train Epoch: [1/5] Iters:[7020/20018] gen_loss 0.2213, rec_loss 0.0328, lpips_loss 0.2498, g_loss -0.0182, disc_weight 0.4000, disc_adaptive_weight 3.4005, d_loss 0.4005, logits_real 0.0216, logits_fake 0.0185,
Train Epoch: [1/5] Iters:[7030/20018] gen_loss 0.2208, rec_loss 0.0335, lpips_loss 0.2487, g_loss -0.0179, disc_weight 0.4000, disc_adaptive_weight 3.4773, d_loss 0.4006, logits_real 0.0215, logits_fake 0.0184,
Train Epoch: [1/5] Iters:[7040/20018] gen_loss 0.2212, rec_loss 0.0340, lpips_loss 0.2495, g_loss -0.0183, disc_weight 0.4000, disc_adaptive_weight 3.4471, d_loss 0.4006, logits_real 0.0218, logits_fake 0.0187,
Train Epoch: [1/5] Iters:[7050/20018] gen_loss 0.2213, rec_loss 0.0334, lpips_loss 0.2480, g_loss -0.0181, disc_weight 0.4000, disc_adaptive_weight 3.3526, d_loss 0.4006, logits_real 0.0215, logits_fake 0.0184,
Train Epoch: [1/5] Iters:[7060/20018] gen_loss 0.2196, rec_loss 0.0330, lpips_loss 0.2474, g_loss -0.0179, disc_weight 0.4000, disc_adaptive_weight 3.4334, d_loss 0.4005, logits_real 0.0213, logits_fake 0.0182,
Train Epoch: [1/5] Iters:[7070/20018] gen_loss 0.2166, rec_loss 0.0331, lpips_loss 0.2460, g_loss -0.0179, disc_weight 0.4000, disc_adaptive_weight 3.5184, d_loss 0.4005, logits_real 0.0216, logits_fake 0.0183,
Train Epoch: [1/5] Iters:[7080/20018] gen_loss 0.2150, rec_loss 0.0329, lpips_loss 0.2469, g_loss -0.0180, disc_weight 0.4000, disc_adaptive_weight 3.6100, d_loss 0.4005, logits_real 0.0216, logits_fake 0.0183,
Train Epoch: [1/5] Iters:[7090/20018] gen_loss 0.2146, rec_loss 0.0328, lpips_loss 0.2461, g_loss -0.0182, disc_weight 0.4000, disc_adaptive_weight 3.5357, d_loss 0.4005, logits_real 0.0217, logits_fake 0.0184,
Train Epoch: [1/5] Iters:[7100/20018] gen_loss 0.2138, rec_loss 0.0335, lpips_loss 0.2471, g_loss -0.0187, disc_weight 0.4000, disc_adaptive_weight 3.5885, d_loss 0.4005, logits_real 0.0222, logits_fake 0.0189,
Train Epoch: [1/5] Iters:[7110/20018] gen_loss 0.2106, rec_loss 0.0343, lpips_loss 0.2493, g_loss -0.0194, disc_weight 0.4000, disc_adaptive_weight 3.7646, d_loss 0.4006, logits_real 0.0226, logits_fake 0.0195,
Train Epoch: [1/5] Iters:[7120/20018] gen_loss 0.2095, rec_loss 0.0343, lpips_loss 0.2497, g_loss -0.0199, disc_weight 0.4000, disc_adaptive_weight 3.7364, d_loss 0.4006, logits_real 0.0228, logits_fake 0.0199,
Train Epoch: [1/5] Iters:[7130/20018] gen_loss 0.2091, rec_loss 0.0346, lpips_loss 0.2501, g_loss -0.0204, disc_weight 0.4000, disc_adaptive_weight 3.6962, d_loss 0.4007, logits_real 0.0230, logits_fake 0.0204,
Train Epoch: [1/5] Iters:[7140/20018] gen_loss 0.2071, rec_loss 0.0353, lpips_loss 0.2520, g_loss -0.0209, disc_weight 0.4000, disc_adaptive_weight 3.8257, d_loss 0.4007, logits_real 0.0234, logits_fake 0.0209,
Train Epoch: [1/5] Iters:[7150/20018] gen_loss 0.2033, rec_loss 0.0350, lpips_loss 0.2514, g_loss -0.0212, disc_weight 0.4000, disc_adaptive_weight 3.9238, d_loss 0.4007, logits_real 0.0235, logits_fake 0.0211,
Train Epoch: [1/5] Iters:[7160/20018] gen_loss 0.2076, rec_loss 0.0352, lpips_loss 0.2506, g_loss -0.0213, disc_weight 0.4000, disc_adaptive_weight 3.6687, d_loss 0.4007, logits_real 0.0236, logits_fake 0.0213,
Train Epoch: [1/5] Iters:[7170/20018] gen_loss 0.2071, rec_loss 0.0348, lpips_loss 0.2504, g_loss -0.0214, disc_weight 0.4000, disc_adaptive_weight 3.6545, d_loss 0.4007, logits_real 0.0237, logits_fake 0.0215,
Train Epoch: [1/5] Iters:[7180/20018] gen_loss 0.2089, rec_loss 0.0345, lpips_loss 0.2504, g_loss -0.0214, disc_weight 0.4000, disc_adaptive_weight 3.5458, d_loss 0.4006, logits_real 0.0240, logits_fake 0.0215,
Train Epoch: [1/5] Iters:[7190/20018] gen_loss 0.2118, rec_loss 0.0335, lpips_loss 0.2496, g_loss -0.0212, disc_weight 0.4000, disc_adaptive_weight 3.3696, d_loss 0.4006, logits_real 0.0240, logits_fake 0.0213,
Train Epoch: [1/5] Iters:[7200/20018] gen_loss 0.2148, rec_loss 0.0330, lpips_loss 0.2492, g_loss -0.0210, disc_weight 0.4000, disc_adaptive_weight 3.2118, d_loss 0.4006, logits_real 0.0239, logits_fake 0.0211,
Train Epoch: [1/5] Iters:[7210/20018] gen_loss 0.2093, rec_loss 0.0321, lpips_loss 0.2485, g_loss -0.0209, disc_weight 0.4000, disc_adaptive_weight 3.4181, d_loss 0.4006, logits_real 0.0237, logits_fake 0.0209,
Train Epoch: [1/5] Iters:[7220/20018] gen_loss 0.2093, rec_loss 0.0321, lpips_loss 0.2490, g_loss -0.0210, disc_weight 0.4000, disc_adaptive_weight 3.4225, d_loss 0.4005, logits_real 0.0238, logits_fake 0.0208,
Train Epoch: [1/5] Iters:[7230/20018] gen_loss 0.2080, rec_loss 0.0325, lpips_loss 0.2483, g_loss -0.0213, disc_weight 0.4000, disc_adaptive_weight 3.4159, d_loss 0.4005, logits_real 0.0239, logits_fake 0.0210,
Train Epoch: [1/5] Iters:[7240/20018] gen_loss 0.2031, rec_loss 0.0322, lpips_loss 0.2469, g_loss -0.0214, disc_weight 0.4000, disc_adaptive_weight 3.5522, d_loss 0.4006, logits_real 0.0240, logits_fake 0.0211,
Train Epoch: [1/5] Iters:[7250/20018] gen_loss 0.2009, rec_loss 0.0329, lpips_loss 0.2479, g_loss -0.0217, disc_weight 0.4000, disc_adaptive_weight 3.7026, d_loss 0.4006, logits_real 0.0243, logits_fake 0.0216,
Train Epoch: [1/5] Iters:[7260/20018] gen_loss 0.2045, rec_loss 0.0338, lpips_loss 0.2489, g_loss -0.0220, disc_weight 0.4000, disc_adaptive_weight 3.5715, d_loss 0.4006, logits_real 0.0249, logits_fake 0.0220,
Train Epoch: [1/5] Iters:[7270/20018] gen_loss 0.2053, rec_loss 0.0340, lpips_loss 0.2491, g_loss -0.0221, disc_weight 0.4000, disc_adaptive_weight 3.5235, d_loss 0.4006, logits_real 0.0251, logits_fake 0.0223,
Train Epoch: [1/5] Iters:[7280/20018] gen_loss 0.2025, rec_loss 0.0330, lpips_loss 0.2484, g_loss -0.0221, disc_weight 0.4000, disc_adaptive_weight 3.5783, d_loss 0.4006, logits_real 0.0253, logits_fake 0.0225,
Train Epoch: [1/5] Iters:[7290/20018] gen_loss 0.2033, rec_loss 0.0338, lpips_loss 0.2506, g_loss -0.0225, disc_weight 0.4000, disc_adaptive_weight 3.6114, d_loss 0.4006, logits_real 0.0255, logits_fake 0.0229,
Train Epoch: [1/5] Iters:[7300/20018] gen_loss 0.2034, rec_loss 0.0336, lpips_loss 0.2501, g_loss -0.0227, disc_weight 0.4000, disc_adaptive_weight 3.5461, d_loss 0.4005, logits_real 0.0257, logits_fake 0.0228,
Train Epoch: [1/5] Iters:[7310/20018] gen_loss 0.2046, rec_loss 0.0329, lpips_loss 0.2492, g_loss -0.0227, disc_weight 0.4000, disc_adaptive_weight 3.4222, d_loss 0.4005, logits_real 0.0257, logits_fake 0.0228,
Train Epoch: [1/5] Iters:[7320/20018] gen_loss 0.2023, rec_loss 0.0327, lpips_loss 0.2482, g_loss -0.0228, disc_weight 0.4000, disc_adaptive_weight 3.4577, d_loss 0.4005, logits_real 0.0258, logits_fake 0.0229,
Train Epoch: [1/5] Iters:[7330/20018] gen_loss 0.2050, rec_loss 0.0325, lpips_loss 0.2480, g_loss -0.0228, disc_weight 0.4000, disc_adaptive_weight 3.3173, d_loss 0.4006, logits_real 0.0257, logits_fake 0.0228,
Train Epoch: [1/5] Iters:[7340/20018] gen_loss 0.2055, rec_loss 0.0319, lpips_loss 0.2471, g_loss -0.0226, disc_weight 0.4000, disc_adaptive_weight 3.2791, d_loss 0.4005, logits_real 0.0256, logits_fake 0.0226,
Train Epoch: [1/5] Iters:[7350/20018] gen_loss 0.2045, rec_loss 0.0322, lpips_loss 0.2476, g_loss -0.0227, disc_weight 0.4000, disc_adaptive_weight 3.3318, d_loss 0.4006, logits_real 0.0258, logits_fake 0.0228,
Train Epoch: [1/5] Iters:[7360/20018] gen_loss 0.2044, rec_loss 0.0330, lpips_loss 0.2487, g_loss -0.0227, disc_weight 0.4000, disc_adaptive_weight 3.4177, d_loss 0.4006, logits_real 0.0255, logits_fake 0.0228,
Train Epoch: [1/5] Iters:[7370/20018] gen_loss 0.2075, rec_loss 0.0327, lpips_loss 0.2491, g_loss -0.0227, disc_weight 0.4000, disc_adaptive_weight 3.2814, d_loss 0.4006, logits_real 0.0255, logits_fake 0.0229,
Train Epoch: [1/5] Iters:[7380/20018] gen_loss 0.2092, rec_loss 0.0336, lpips_loss 0.2513, g_loss -0.0226, disc_weight 0.4000, disc_adaptive_weight 3.3549, d_loss 0.4006, logits_real 0.0256, logits_fake 0.0228,
Train Epoch: [1/5] Iters:[7390/20018] gen_loss 0.2097, rec_loss 0.0337, lpips_loss 0.2518, g_loss -0.0226, disc_weight 0.4000, disc_adaptive_weight 3.3538, d_loss 0.4006, logits_real 0.0255, logits_fake 0.0230,
Train Epoch: [1/5] Iters:[7400/20018] gen_loss 0.2112, rec_loss 0.0334, lpips_loss 0.2504, g_loss -0.0223, disc_weight 0.4000, disc_adaptive_weight 3.2626, d_loss 0.4006, logits_real 0.0251, logits_fake 0.0227,
Train Epoch: [1/5] Iters:[7410/20018] gen_loss 0.2103, rec_loss 0.0326, lpips_loss 0.2494, g_loss -0.0220, disc_weight 0.4000, disc_adaptive_weight 3.2755, d_loss 0.4005, logits_real 0.0250, logits_fake 0.0222,
Train Epoch: [1/5] Iters:[7420/20018] gen_loss 0.2078, rec_loss 0.0326, lpips_loss 0.2491, g_loss -0.0214, disc_weight 0.4000, disc_adaptive_weight 3.4640, d_loss 0.4005, logits_real 0.0246, logits_fake 0.0217,
Train Epoch: [1/5] Iters:[7430/20018] gen_loss 0.2080, rec_loss 0.0323, lpips_loss 0.2478, g_loss -0.0211, disc_weight 0.4000, disc_adaptive_weight 3.4372, d_loss 0.4005, logits_real 0.0244, logits_fake 0.0213,
Train Epoch: [1/5] Iters:[7440/20018] gen_loss 0.2086, rec_loss 0.0316, lpips_loss 0.2454, g_loss -0.0206, disc_weight 0.4000, disc_adaptive_weight 3.3362, d_loss 0.4004, logits_real 0.0240, logits_fake 0.0207,
Train Epoch: [1/5] Iters:[7450/20018] gen_loss 0.2086, rec_loss 0.0315, lpips_loss 0.2461, g_loss -0.0202, disc_weight 0.4000, disc_adaptive_weight 3.4155, d_loss 0.4004, logits_real 0.0236, logits_fake 0.0203,
Train Epoch: [1/5] Iters:[7460/20018] gen_loss 0.2111, rec_loss 0.0317, lpips_loss 0.2463, g_loss -0.0203, disc_weight 0.4000, disc_adaptive_weight 3.2983, d_loss 0.4004, logits_real 0.0238, logits_fake 0.0206,
Train Epoch: [1/5] Iters:[7470/20018] gen_loss 0.2093, rec_loss 0.0317, lpips_loss 0.2456, g_loss -0.0208, disc_weight 0.4000, disc_adaptive_weight 3.2718, d_loss 0.4004, logits_real 0.0241, logits_fake 0.0211,
Train Epoch: [1/5] Iters:[7480/20018] gen_loss 0.2067, rec_loss 0.0324, lpips_loss 0.2465, g_loss -0.0212, disc_weight 0.4000, disc_adaptive_weight 3.3969, d_loss 0.4005, logits_real 0.0245, logits_fake 0.0216,
Train Epoch: [1/5] Iters:[7490/20018] gen_loss 0.2067, rec_loss 0.0335, lpips_loss 0.2487, g_loss -0.0217, disc_weight 0.4000, disc_adaptive_weight 3.4758, d_loss 0.4005, logits_real 0.0251, logits_fake 0.0222,
Train Epoch: [1/5] Iters:[7500/20018] gen_loss 0.2021, rec_loss 0.0331, lpips_loss 0.2478, g_loss -0.0221, disc_weight 0.4000, disc_adaptive_weight 3.5556, d_loss 0.4005, logits_real 0.0256, logits_fake 0.0226,
Train Epoch: [1/5] Iters:[7510/20018] gen_loss 0.1995, rec_loss 0.0332, lpips_loss 0.2478, g_loss -0.0222, disc_weight 0.4000, disc_adaptive_weight 3.6754, d_loss 0.4005, logits_real 0.0257, logits_fake 0.0227,
Train Epoch: [1/5] Iters:[7520/20018] gen_loss 0.1982, rec_loss 0.0332, lpips_loss 0.2484, g_loss -0.0218, disc_weight 0.4000, disc_adaptive_weight 3.8299, d_loss 0.4005, logits_real 0.0253, logits_fake 0.0224,
Train Epoch: [1/5] Iters:[7530/20018] gen_loss 0.1963, rec_loss 0.0328, lpips_loss 0.2475, g_loss -0.0215, disc_weight 0.4000, disc_adaptive_weight 3.9092, d_loss 0.4005, logits_real 0.0249, logits_fake 0.0222,
Train Epoch: [1/5] Iters:[7540/20018] gen_loss 0.1990, rec_loss 0.0333, lpips_loss 0.2485, g_loss -0.0214, disc_weight 0.4000, disc_adaptive_weight 3.8736, d_loss 0.4006, logits_real 0.0246, logits_fake 0.0219,
Train Epoch: [1/5] Iters:[7550/20018] gen_loss 0.2038, rec_loss 0.0333, lpips_loss 0.2488, g_loss -0.0211, disc_weight 0.4000, disc_adaptive_weight 3.7111, d_loss 0.4006, logits_real 0.0243, logits_fake 0.0218,
Train Epoch: [1/5] Iters:[7560/20018] gen_loss 0.2057, rec_loss 0.0333, lpips_loss 0.2490, g_loss -0.0208, disc_weight 0.4000, disc_adaptive_weight 3.6812, d_loss 0.4006, logits_real 0.0237, logits_fake 0.0213,
