dataset_dir: /projects/yuanai/data/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 16384
codebook_dim: 8
project_dim: 16
pq: 1
L: 4
alpha: 1.0
beta: 0.2
gamma: 1.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: False
transplant_epochs: 2
refinement_epochs: 5
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: refinement
path: bc
checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/Refinement/ImageNet
results_dir: /projects/yuanai/projects/VQ-Transplant2/results/Refinement/ImageNet
saver_dir: /projects/yuanai/projects/VQ-Transplant2/saver/Refinement/ImageNet
reconstruction_dir: /projects/yuanai/projects/VQ-Transplant2/reconstruction/Refinement/ImageNet
yaml_dir: /projects/yuanai/projects/VQ-Transplant2/yaml/Refinement/ImageNet
pretrained_tokenizer: /projects/yuanai/projects/VQ-Transplant2/pretrained_tokenizer/model.ckpt
checkpoint_name: checkpoint-wasserstein_vq_transplant_False_ImageNet_model_16384_8_1_loss_1.0_0.2_1.0_0.4.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/
data_pre: ImageNet
model_pre: model_16384_8_1
loss_pre: loss_1.0_0.2_1.0_0.4
training_pre: wasserstein_vq_refinement_False
saver_name_pre: wasserstein_vq_refinement_False_ImageNet_model_16384_8_1_loss_1.0_0.2_1.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
Working with z of shape (1, 16, 16, 16) = 4096 dimensions.
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
VQ Model Parameters: 69609635
loaded pretrained LPIPS loss from /projects/yuanai/projects/VQ-Transplant2/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/5] Iters:[10/20018] gen_loss 0.7751, rec_loss 0.0235, lpips_loss 0.2106, g_loss 0.2084, disc_weight 0.4000, disc_adaptive_weight 2.5924, d_loss 2.5974, logits_real -0.2038, logits_fake -0.2154,
Train Epoch: [1/5] Iters:[3610/20018] gen_loss 0.3111, rec_loss 0.0274, lpips_loss 0.2046, g_loss 0.0263, disc_weight 0.4000, disc_adaptive_weight 3.0037, d_loss 0.4023, logits_real -0.0242, logits_fake -0.0266,
Train Epoch: [1/5] Iters:[3620/20018] gen_loss 0.3115, rec_loss 0.0267, lpips_loss 0.2040, g_loss 0.0263, disc_weight 0.4000, disc_adaptive_weight 3.0638, d_loss 0.4022, logits_real -0.0240, logits_fake -0.0265,
Train Epoch: [1/5] Iters:[3630/20018] gen_loss 0.3074, rec_loss 0.0260, lpips_loss 0.2019, g_loss 0.0257, disc_weight 0.4000, disc_adaptive_weight 3.0881, d_loss 0.4022, logits_real -0.0237, logits_fake -0.0261,
Train Epoch: [1/5] Iters:[3640/20018] gen_loss 0.3088, rec_loss 0.0261, lpips_loss 0.2023, g_loss 0.0254, disc_weight 0.4000, disc_adaptive_weight 3.1571, d_loss 0.4022, logits_real -0.0235, logits_fake -0.0259,
Train Epoch: [1/5] Iters:[3650/20018] gen_loss 0.3078, rec_loss 0.0264, lpips_loss 0.2037, g_loss 0.0252, disc_weight 0.4000, disc_adaptive_weight 3.0754, d_loss 0.4022, logits_real -0.0233, logits_fake -0.0257,
Train Epoch: [1/5] Iters:[3660/20018] gen_loss 0.3098, rec_loss 0.0266, lpips_loss 0.2042, g_loss 0.0252, disc_weight 0.4000, disc_adaptive_weight 3.1349, d_loss 0.4023, logits_real -0.0232, logits_fake -0.0253,
Train Epoch: [1/5] Iters:[3670/20018] gen_loss 0.3092, rec_loss 0.0268, lpips_loss 0.2050, g_loss 0.0247, disc_weight 0.4000, disc_adaptive_weight 3.1327, d_loss 0.4023, logits_real -0.0231, logits_fake -0.0250,
Train Epoch: [1/5] Iters:[3680/20018] gen_loss 0.3141, rec_loss 0.0272, lpips_loss 0.2069, g_loss 0.0249, disc_weight 0.4000, disc_adaptive_weight 3.2065, d_loss 0.4023, logits_real -0.0231, logits_fake -0.0251,
Train Epoch: [1/5] Iters:[3690/20018] gen_loss 0.3135, rec_loss 0.0271, lpips_loss 0.2067, g_loss 0.0249, disc_weight 0.4000, disc_adaptive_weight 3.1889, d_loss 0.4023, logits_real -0.0230, logits_fake -0.0249,
Train Epoch: [1/5] Iters:[3700/20018] gen_loss 0.3147, rec_loss 0.0270, lpips_loss 0.2060, g_loss 0.0251, disc_weight 0.4000, disc_adaptive_weight 3.2550, d_loss 0.4023, logits_real -0.0231, logits_fake -0.0246,
Train Epoch: [1/5] Iters:[3710/20018] gen_loss 0.3137, rec_loss 0.0265, lpips_loss 0.2047, g_loss 0.0252, disc_weight 0.4000, disc_adaptive_weight 3.2687, d_loss 0.4023, logits_real -0.0232, logits_fake -0.0249,
Train Epoch: [1/5] Iters:[3720/20018] gen_loss 0.3172, rec_loss 0.0269, lpips_loss 0.2047, g_loss 0.0257, disc_weight 0.4000, disc_adaptive_weight 3.3290, d_loss 0.4023, logits_real -0.0235, logits_fake -0.0252,
Train Epoch: [1/5] Iters:[3730/20018] gen_loss 0.3151, rec_loss 0.0264, lpips_loss 0.2032, g_loss 0.0261, disc_weight 0.4000, disc_adaptive_weight 3.2706, d_loss 0.4023, logits_real -0.0242, logits_fake -0.0258,
Train Epoch: [1/5] Iters:[3740/20018] gen_loss 0.3140, rec_loss 0.0257, lpips_loss 0.2025, g_loss 0.0269, disc_weight 0.4000, disc_adaptive_weight 3.1963, d_loss 0.4022, logits_real -0.0249, logits_fake -0.0267,
Train Epoch: [1/5] Iters:[3750/20018] gen_loss 0.3184, rec_loss 0.0257, lpips_loss 0.2026, g_loss 0.0273, disc_weight 0.4000, disc_adaptive_weight 3.2943, d_loss 0.4022, logits_real -0.0256, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[3760/20018] gen_loss 0.3188, rec_loss 0.0259, lpips_loss 0.2029, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.2316, d_loss 0.4022, logits_real -0.0262, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[3770/20018] gen_loss 0.3171, rec_loss 0.0252, lpips_loss 0.2019, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.2182, d_loss 0.4022, logits_real -0.0268, logits_fake -0.0282,
Train Epoch: [1/5] Iters:[3780/20018] gen_loss 0.3191, rec_loss 0.0258, lpips_loss 0.2027, g_loss 0.0282, disc_weight 0.4000, disc_adaptive_weight 3.2122, d_loss 0.4022, logits_real -0.0267, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[3790/20018] gen_loss 0.3228, rec_loss 0.0267, lpips_loss 0.2029, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 3.3082, d_loss 0.4021, logits_real -0.0269, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[3800/20018] gen_loss 0.3175, rec_loss 0.0265, lpips_loss 0.2024, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 3.1423, d_loss 0.4022, logits_real -0.0269, logits_fake -0.0282,
Train Epoch: [1/5] Iters:[3810/20018] gen_loss 0.3165, rec_loss 0.0266, lpips_loss 0.2032, g_loss 0.0282, disc_weight 0.4000, disc_adaptive_weight 3.0696, d_loss 0.4022, logits_real -0.0270, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[3820/20018] gen_loss 0.3179, rec_loss 0.0271, lpips_loss 0.2050, g_loss 0.0285, disc_weight 0.4000, disc_adaptive_weight 2.9967, d_loss 0.4021, logits_real -0.0269, logits_fake -0.0287,
Train Epoch: [1/5] Iters:[3830/20018] gen_loss 0.3219, rec_loss 0.0265, lpips_loss 0.2040, g_loss 0.0288, disc_weight 0.4000, disc_adaptive_weight 3.1553, d_loss 0.4021, logits_real -0.0272, logits_fake -0.0290,
Train Epoch: [1/5] Iters:[3840/20018] gen_loss 0.3237, rec_loss 0.0262, lpips_loss 0.2044, g_loss 0.0290, disc_weight 0.4000, disc_adaptive_weight 3.1945, d_loss 0.4021, logits_real -0.0273, logits_fake -0.0291,
Train Epoch: [1/5] Iters:[3850/20018] gen_loss 0.3288, rec_loss 0.0263, lpips_loss 0.2039, g_loss 0.0291, disc_weight 0.4000, disc_adaptive_weight 3.3677, d_loss 0.4021, logits_real -0.0276, logits_fake -0.0294,
Train Epoch: [1/5] Iters:[3860/20018] gen_loss 0.3303, rec_loss 0.0261, lpips_loss 0.2033, g_loss 0.0293, disc_weight 0.4000, disc_adaptive_weight 3.4259, d_loss 0.4020, logits_real -0.0276, logits_fake -0.0295,
Train Epoch: [1/5] Iters:[3870/20018] gen_loss 0.3315, rec_loss 0.0264, lpips_loss 0.2025, g_loss 0.0292, disc_weight 0.4000, disc_adaptive_weight 3.4967, d_loss 0.4020, logits_real -0.0276, logits_fake -0.0295,
Train Epoch: [1/5] Iters:[3880/20018] gen_loss 0.3313, rec_loss 0.0268, lpips_loss 0.2027, g_loss 0.0293, disc_weight 0.4000, disc_adaptive_weight 3.4630, d_loss 0.4020, logits_real -0.0275, logits_fake -0.0296,
Train Epoch: [1/5] Iters:[3890/20018] gen_loss 0.3281, rec_loss 0.0269, lpips_loss 0.2018, g_loss 0.0294, disc_weight 0.4000, disc_adaptive_weight 3.3691, d_loss 0.4020, logits_real -0.0274, logits_fake -0.0296,
Train Epoch: [1/5] Iters:[3900/20018] gen_loss 0.3231, rec_loss 0.0270, lpips_loss 0.2027, g_loss 0.0293, disc_weight 0.4000, disc_adaptive_weight 3.1778, d_loss 0.4019, logits_real -0.0270, logits_fake -0.0294,
Train Epoch: [1/5] Iters:[3910/20018] gen_loss 0.3213, rec_loss 0.0270, lpips_loss 0.2017, g_loss 0.0292, disc_weight 0.4000, disc_adaptive_weight 3.1539, d_loss 0.4020, logits_real -0.0270, logits_fake -0.0292,
Train Epoch: [1/5] Iters:[3920/20018] gen_loss 0.3191, rec_loss 0.0268, lpips_loss 0.2014, g_loss 0.0292, disc_weight 0.4000, disc_adaptive_weight 3.0922, d_loss 0.4020, logits_real -0.0269, logits_fake -0.0290,
Train Epoch: [1/5] Iters:[3930/20018] gen_loss 0.3149, rec_loss 0.0267, lpips_loss 0.2013, g_loss 0.0291, disc_weight 0.4000, disc_adaptive_weight 2.9767, d_loss 0.4020, logits_real -0.0269, logits_fake -0.0287,
Train Epoch: [1/5] Iters:[3940/20018] gen_loss 0.3176, rec_loss 0.0262, lpips_loss 0.2014, g_loss 0.0290, disc_weight 0.4000, disc_adaptive_weight 3.0930, d_loss 0.4020, logits_real -0.0271, logits_fake -0.0287,
Train Epoch: [1/5] Iters:[3950/20018] gen_loss 0.3216, rec_loss 0.0262, lpips_loss 0.2014, g_loss 0.0293, disc_weight 0.4000, disc_adaptive_weight 3.1977, d_loss 0.4021, logits_real -0.0275, logits_fake -0.0289,
Train Epoch: [1/5] Iters:[3960/20018] gen_loss 0.3254, rec_loss 0.0264, lpips_loss 0.2019, g_loss 0.0296, disc_weight 0.4000, disc_adaptive_weight 3.2805, d_loss 0.4020, logits_real -0.0277, logits_fake -0.0293,
Train Epoch: [1/5] Iters:[3970/20018] gen_loss 0.3269, rec_loss 0.0264, lpips_loss 0.2026, g_loss 0.0295, disc_weight 0.4000, disc_adaptive_weight 3.3037, d_loss 0.4020, logits_real -0.0278, logits_fake -0.0294,
Train Epoch: [1/5] Iters:[3980/20018] gen_loss 0.3302, rec_loss 0.0265, lpips_loss 0.2033, g_loss 0.0295, disc_weight 0.4000, disc_adaptive_weight 3.3866, d_loss 0.4020, logits_real -0.0276, logits_fake -0.0292,
Train Epoch: [1/5] Iters:[3990/20018] gen_loss 0.3267, rec_loss 0.0270, lpips_loss 0.2041, g_loss 0.0292, disc_weight 0.4000, disc_adaptive_weight 3.2577, d_loss 0.4020, logits_real -0.0276, logits_fake -0.0291,
Train Epoch: [1/5] Iters:[4000/20018] gen_loss 0.3266, rec_loss 0.0271, lpips_loss 0.2040, g_loss 0.0289, disc_weight 0.4000, disc_adaptive_weight 3.2842, d_loss 0.4020, logits_real -0.0273, logits_fake -0.0288,
Train Epoch: [1/5] Iters:[4010/20018] gen_loss 0.3244, rec_loss 0.0272, lpips_loss 0.2037, g_loss 0.0285, disc_weight 0.4000, disc_adaptive_weight 3.2601, d_loss 0.4020, logits_real -0.0269, logits_fake -0.0286,
Train Epoch: [1/5] Iters:[4020/20018] gen_loss 0.3245, rec_loss 0.0270, lpips_loss 0.2039, g_loss 0.0284, disc_weight 0.4000, disc_adaptive_weight 3.2839, d_loss 0.4019, logits_real -0.0267, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[4030/20018] gen_loss 0.3232, rec_loss 0.0276, lpips_loss 0.2045, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 3.2296, d_loss 0.4019, logits_real -0.0263, logits_fake -0.0283,
Train Epoch: [1/5] Iters:[4040/20018] gen_loss 0.3246, rec_loss 0.0273, lpips_loss 0.2042, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 3.3043, d_loss 0.4018, logits_real -0.0261, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[4050/20018] gen_loss 0.3224, rec_loss 0.0275, lpips_loss 0.2037, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.2673, d_loss 0.4018, logits_real -0.0259, logits_fake -0.0285,
Train Epoch: [1/5] Iters:[4060/20018] gen_loss 0.3229, rec_loss 0.0280, lpips_loss 0.2049, g_loss 0.0277, disc_weight 0.4000, disc_adaptive_weight 3.2570, d_loss 0.4019, logits_real -0.0259, logits_fake -0.0282,
Train Epoch: [1/5] Iters:[4070/20018] gen_loss 0.3202, rec_loss 0.0278, lpips_loss 0.2043, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.1581, d_loss 0.4019, logits_real -0.0261, logits_fake -0.0283,
Train Epoch: [1/5] Iters:[4080/20018] gen_loss 0.3203, rec_loss 0.0275, lpips_loss 0.2043, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.1717, d_loss 0.4019, logits_real -0.0266, logits_fake -0.0286,
Train Epoch: [1/5] Iters:[4090/20018] gen_loss 0.3213, rec_loss 0.0276, lpips_loss 0.2040, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 3.1805, d_loss 0.4020, logits_real -0.0267, logits_fake -0.0286,
Train Epoch: [1/5] Iters:[4100/20018] gen_loss 0.3256, rec_loss 0.0275, lpips_loss 0.2053, g_loss 0.0285, disc_weight 0.4000, disc_adaptive_weight 3.2453, d_loss 0.4020, logits_real -0.0271, logits_fake -0.0289,
Train Epoch: [1/5] Iters:[4110/20018] gen_loss 0.3261, rec_loss 0.0272, lpips_loss 0.2040, g_loss 0.0290, disc_weight 0.4000, disc_adaptive_weight 3.2657, d_loss 0.4019, logits_real -0.0275, logits_fake -0.0294,
Train Epoch: [1/5] Iters:[4120/20018] gen_loss 0.3293, rec_loss 0.0270, lpips_loss 0.2039, g_loss 0.0289, disc_weight 0.4000, disc_adaptive_weight 3.3985, d_loss 0.4019, logits_real -0.0275, logits_fake -0.0295,
Train Epoch: [1/5] Iters:[4130/20018] gen_loss 0.3310, rec_loss 0.0266, lpips_loss 0.2031, g_loss 0.0292, disc_weight 0.4000, disc_adaptive_weight 3.4561, d_loss 0.4018, logits_real -0.0274, logits_fake -0.0296,
Train Epoch: [1/5] Iters:[4140/20018] gen_loss 0.3301, rec_loss 0.0265, lpips_loss 0.2031, g_loss 0.0293, disc_weight 0.4000, disc_adaptive_weight 3.4174, d_loss 0.4018, logits_real -0.0275, logits_fake -0.0296,
Train Epoch: [1/5] Iters:[4150/20018] gen_loss 0.3269, rec_loss 0.0262, lpips_loss 0.2031, g_loss 0.0295, disc_weight 0.4000, disc_adaptive_weight 3.2955, d_loss 0.4018, logits_real -0.0274, logits_fake -0.0295,
Train Epoch: [1/5] Iters:[4160/20018] gen_loss 0.3304, rec_loss 0.0265, lpips_loss 0.2033, g_loss 0.0296, disc_weight 0.4000, disc_adaptive_weight 3.3798, d_loss 0.4018, logits_real -0.0271, logits_fake -0.0294,
Train Epoch: [1/5] Iters:[4170/20018] gen_loss 0.3302, rec_loss 0.0265, lpips_loss 0.2028, g_loss 0.0297, disc_weight 0.4000, disc_adaptive_weight 3.3827, d_loss 0.4018, logits_real -0.0272, logits_fake -0.0292,
Train Epoch: [1/5] Iters:[4180/20018] gen_loss 0.3260, rec_loss 0.0264, lpips_loss 0.2029, g_loss 0.0294, disc_weight 0.4000, disc_adaptive_weight 3.2769, d_loss 0.4018, logits_real -0.0271, logits_fake -0.0291,
Train Epoch: [1/5] Iters:[4190/20018] gen_loss 0.3287, rec_loss 0.0264, lpips_loss 0.2027, g_loss 0.0295, disc_weight 0.4000, disc_adaptive_weight 3.3649, d_loss 0.4018, logits_real -0.0272, logits_fake -0.0290,
Train Epoch: [1/5] Iters:[4200/20018] gen_loss 0.3339, rec_loss 0.0269, lpips_loss 0.2022, g_loss 0.0292, disc_weight 0.4000, disc_adaptive_weight 3.5722, d_loss 0.4018, logits_real -0.0272, logits_fake -0.0290,
Train Epoch: [1/5] Iters:[4210/20018] gen_loss 0.3320, rec_loss 0.0269, lpips_loss 0.2021, g_loss 0.0289, disc_weight 0.4000, disc_adaptive_weight 3.5443, d_loss 0.4018, logits_real -0.0272, logits_fake -0.0287,
Train Epoch: [1/5] Iters:[4220/20018] gen_loss 0.3296, rec_loss 0.0270, lpips_loss 0.2026, g_loss 0.0287, disc_weight 0.4000, disc_adaptive_weight 3.4674, d_loss 0.4018, logits_real -0.0268, logits_fake -0.0283,
Train Epoch: [1/5] Iters:[4230/20018] gen_loss 0.3321, rec_loss 0.0273, lpips_loss 0.2015, g_loss 0.0287, disc_weight 0.4000, disc_adaptive_weight 3.5826, d_loss 0.4018, logits_real -0.0267, logits_fake -0.0282,
Train Epoch: [1/5] Iters:[4240/20018] gen_loss 0.3286, rec_loss 0.0276, lpips_loss 0.2023, g_loss 0.0284, disc_weight 0.4000, disc_adaptive_weight 3.4539, d_loss 0.4018, logits_real -0.0265, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[4250/20018] gen_loss 0.3236, rec_loss 0.0276, lpips_loss 0.2023, g_loss 0.0280, disc_weight 0.4000, disc_adaptive_weight 3.3352, d_loss 0.4018, logits_real -0.0261, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[4260/20018] gen_loss 0.3240, rec_loss 0.0273, lpips_loss 0.2031, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.3640, d_loss 0.4018, logits_real -0.0261, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[4270/20018] gen_loss 0.3221, rec_loss 0.0275, lpips_loss 0.2018, g_loss 0.0277, disc_weight 0.4000, disc_adaptive_weight 3.3326, d_loss 0.4017, logits_real -0.0261, logits_fake -0.0279,
Train Epoch: [1/5] Iters:[4280/20018] gen_loss 0.3191, rec_loss 0.0276, lpips_loss 0.2033, g_loss 0.0277, disc_weight 0.4000, disc_adaptive_weight 3.1800, d_loss 0.4017, logits_real -0.0260, logits_fake -0.0277,
Train Epoch: [1/5] Iters:[4290/20018] gen_loss 0.3205, rec_loss 0.0274, lpips_loss 0.2033, g_loss 0.0277, disc_weight 0.4000, disc_adaptive_weight 3.2265, d_loss 0.4017, logits_real -0.0260, logits_fake -0.0279,
Train Epoch: [1/5] Iters:[4300/20018] gen_loss 0.3218, rec_loss 0.0270, lpips_loss 0.2028, g_loss 0.0280, disc_weight 0.4000, disc_adaptive_weight 3.2638, d_loss 0.4017, logits_real -0.0264, logits_fake -0.0281,
Train Epoch: [1/5] Iters:[4310/20018] gen_loss 0.3167, rec_loss 0.0272, lpips_loss 0.2024, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.1028, d_loss 0.4018, logits_real -0.0263, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[4320/20018] gen_loss 0.3174, rec_loss 0.0272, lpips_loss 0.2034, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.1059, d_loss 0.4018, logits_real -0.0262, logits_fake -0.0277,
Train Epoch: [1/5] Iters:[4330/20018] gen_loss 0.3187, rec_loss 0.0267, lpips_loss 0.2021, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.2166, d_loss 0.4018, logits_real -0.0261, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[4340/20018] gen_loss 0.3161, rec_loss 0.0262, lpips_loss 0.2003, g_loss 0.0273, disc_weight 0.4000, disc_adaptive_weight 3.2861, d_loss 0.4018, logits_real -0.0259, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[4350/20018] gen_loss 0.3128, rec_loss 0.0261, lpips_loss 0.2013, g_loss 0.0268, disc_weight 0.4000, disc_adaptive_weight 3.1900, d_loss 0.4017, logits_real -0.0252, logits_fake -0.0269,
Train Epoch: [1/5] Iters:[4360/20018] gen_loss 0.3153, rec_loss 0.0264, lpips_loss 0.2023, g_loss 0.0270, disc_weight 0.4000, disc_adaptive_weight 3.2236, d_loss 0.4016, logits_real -0.0251, logits_fake -0.0270,
Train Epoch: [1/5] Iters:[4370/20018] gen_loss 0.3176, rec_loss 0.0264, lpips_loss 0.2019, g_loss 0.0271, disc_weight 0.4000, disc_adaptive_weight 3.3060, d_loss 0.4016, logits_real -0.0252, logits_fake -0.0272,
Train Epoch: [1/5] Iters:[4380/20018] gen_loss 0.3179, rec_loss 0.0269, lpips_loss 0.2025, g_loss 0.0269, disc_weight 0.4000, disc_adaptive_weight 3.2837, d_loss 0.4016, logits_real -0.0254, logits_fake -0.0272,
Train Epoch: [1/5] Iters:[4390/20018] gen_loss 0.3174, rec_loss 0.0273, lpips_loss 0.2037, g_loss 0.0271, disc_weight 0.4000, disc_adaptive_weight 3.1759, d_loss 0.4017, logits_real -0.0254, logits_fake -0.0271,
Train Epoch: [1/5] Iters:[4400/20018] gen_loss 0.3160, rec_loss 0.0270, lpips_loss 0.2026, g_loss 0.0274, disc_weight 0.4000, disc_adaptive_weight 3.1479, d_loss 0.4017, logits_real -0.0257, logits_fake -0.0273,
Train Epoch: [1/5] Iters:[4410/20018] gen_loss 0.3171, rec_loss 0.0264, lpips_loss 0.2011, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.2403, d_loss 0.4017, logits_real -0.0259, logits_fake -0.0275,
Train Epoch: [1/5] Iters:[4420/20018] gen_loss 0.3185, rec_loss 0.0258, lpips_loss 0.2016, g_loss 0.0277, disc_weight 0.4000, disc_adaptive_weight 3.2799, d_loss 0.4017, logits_real -0.0258, logits_fake -0.0276,
Train Epoch: [1/5] Iters:[4430/20018] gen_loss 0.3197, rec_loss 0.0257, lpips_loss 0.2012, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.3261, d_loss 0.4016, logits_real -0.0261, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[4440/20018] gen_loss 0.3242, rec_loss 0.0253, lpips_loss 0.2009, g_loss 0.0283, disc_weight 0.4000, disc_adaptive_weight 3.4475, d_loss 0.4016, logits_real -0.0264, logits_fake -0.0283,
Train Epoch: [1/5] Iters:[4450/20018] gen_loss 0.3277, rec_loss 0.0261, lpips_loss 0.2022, g_loss 0.0286, disc_weight 0.4000, disc_adaptive_weight 3.4635, d_loss 0.4016, logits_real -0.0267, logits_fake -0.0286,
Train Epoch: [1/5] Iters:[4460/20018] gen_loss 0.3286, rec_loss 0.0261, lpips_loss 0.2028, g_loss 0.0287, disc_weight 0.4000, disc_adaptive_weight 3.4618, d_loss 0.4015, logits_real -0.0268, logits_fake -0.0289,
Train Epoch: [1/5] Iters:[4470/20018] gen_loss 0.3263, rec_loss 0.0265, lpips_loss 0.2024, g_loss 0.0289, disc_weight 0.4000, disc_adaptive_weight 3.3597, d_loss 0.4015, logits_real -0.0269, logits_fake -0.0290,
Train Epoch: [1/5] Iters:[4480/20018] gen_loss 0.3275, rec_loss 0.0268, lpips_loss 0.2033, g_loss 0.0292, disc_weight 0.4000, disc_adaptive_weight 3.3211, d_loss 0.4015, logits_real -0.0269, logits_fake -0.0291,
Train Epoch: [1/5] Iters:[4490/20018] gen_loss 0.3280, rec_loss 0.0272, lpips_loss 0.2040, g_loss 0.0290, disc_weight 0.4000, disc_adaptive_weight 3.3293, d_loss 0.4016, logits_real -0.0268, logits_fake -0.0290,
Train Epoch: [1/5] Iters:[4500/20018] gen_loss 0.3302, rec_loss 0.0268, lpips_loss 0.2027, g_loss 0.0292, disc_weight 0.4000, disc_adaptive_weight 3.4453, d_loss 0.4016, logits_real -0.0272, logits_fake -0.0293,
Train Epoch: [1/5] Iters:[4510/20018] gen_loss 0.3300, rec_loss 0.0268, lpips_loss 0.2025, g_loss 0.0292, disc_weight 0.4000, disc_adaptive_weight 3.4361, d_loss 0.4016, logits_real -0.0273, logits_fake -0.0293,
Train Epoch: [1/5] Iters:[4520/20018] gen_loss 0.3315, rec_loss 0.0265, lpips_loss 0.2024, g_loss 0.0288, disc_weight 0.4000, disc_adaptive_weight 3.5545, d_loss 0.4016, logits_real -0.0273, logits_fake -0.0289,
Train Epoch: [1/5] Iters:[4530/20018] gen_loss 0.3302, rec_loss 0.0261, lpips_loss 0.2020, g_loss 0.0282, disc_weight 0.4000, disc_adaptive_weight 3.6255, d_loss 0.4017, logits_real -0.0272, logits_fake -0.0283,
Train Epoch: [1/5] Iters:[4540/20018] gen_loss 0.3284, rec_loss 0.0262, lpips_loss 0.2015, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 3.5968, d_loss 0.4017, logits_real -0.0271, logits_fake -0.0282,
Train Epoch: [1/5] Iters:[4550/20018] gen_loss 0.3287, rec_loss 0.0263, lpips_loss 0.2027, g_loss 0.0276, disc_weight 0.4000, disc_adaptive_weight 3.6277, d_loss 0.4017, logits_real -0.0264, logits_fake -0.0277,
Train Epoch: [1/5] Iters:[4560/20018] gen_loss 0.3309, rec_loss 0.0267, lpips_loss 0.2029, g_loss 0.0272, disc_weight 0.4000, disc_adaptive_weight 3.7192, d_loss 0.4017, logits_real -0.0258, logits_fake -0.0272,
Train Epoch: [1/5] Iters:[4570/20018] gen_loss 0.3325, rec_loss 0.0272, lpips_loss 0.2039, g_loss 0.0272, disc_weight 0.4000, disc_adaptive_weight 3.7212, d_loss 0.4016, logits_real -0.0255, logits_fake -0.0272,
Train Epoch: [1/5] Iters:[4580/20018] gen_loss 0.3351, rec_loss 0.0275, lpips_loss 0.2044, g_loss 0.0272, disc_weight 0.4000, disc_adaptive_weight 3.7881, d_loss 0.4015, logits_real -0.0253, logits_fake -0.0273,
Train Epoch: [1/5] Iters:[4590/20018] gen_loss 0.3314, rec_loss 0.0274, lpips_loss 0.2040, g_loss 0.0271, disc_weight 0.4000, disc_adaptive_weight 3.6931, d_loss 0.4015, logits_real -0.0249, logits_fake -0.0273,
