dataset_dir: /projects/yuanai/data/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 16384
codebook_dim: 8
project_dim: 16
pq: 1
L: 4
alpha: 1.0
beta: 1.0
gamma: 0.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: ema_vq
use_multiscale: False
transplant_epochs: 2
refinement_epochs: 5
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: refinement
path: bc
checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/Refinement/ImageNet
results_dir: /projects/yuanai/projects/VQ-Transplant2/results/Refinement/ImageNet
saver_dir: /projects/yuanai/projects/VQ-Transplant2/saver/Refinement/ImageNet
reconstruction_dir: /projects/yuanai/projects/VQ-Transplant2/reconstruction/Refinement/ImageNet
yaml_dir: /projects/yuanai/projects/VQ-Transplant2/yaml/Refinement/ImageNet
pretrained_tokenizer: /projects/yuanai/projects/VQ-Transplant2/pretrained_tokenizer/model.ckpt
checkpoint_name: checkpoint-ema_vq_transplant_False_ImageNet_model_16384_8_1_loss_1.0_1.0_0.0_0.4.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/
data_pre: ImageNet
model_pre: model_16384_8_1
loss_pre: loss_1.0_1.0_0.0_0.4
training_pre: ema_vq_refinement_False
saver_name_pre: ema_vq_refinement_False_ImageNet_model_16384_8_1_loss_1.0_1.0_0.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
Working with z of shape (1, 16, 16, 16) = 4096 dimensions.
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
VQ Model Parameters: 69609635
loaded pretrained LPIPS loss from /projects/yuanai/projects/VQ-Transplant2/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/5] Iters:[10/20018] gen_loss -0.3434, rec_loss 0.0227, lpips_loss 0.2098, g_loss -0.1963, disc_weight 0.4000, disc_adaptive_weight 2.9271, d_loss 2.4128, logits_real 0.1960, logits_fake 0.1949,
Train Epoch: [1/5] Iters:[4690/20018] gen_loss 0.1201, rec_loss 0.0267, lpips_loss 0.2022, g_loss -0.0324, disc_weight 0.4000, disc_adaptive_weight 3.3569, d_loss 0.4019, logits_real 0.0334, logits_fake 0.0325,
Train Epoch: [1/5] Iters:[4700/20018] gen_loss 0.1241, rec_loss 0.0266, lpips_loss 0.2028, g_loss -0.0324, disc_weight 0.4000, disc_adaptive_weight 3.2496, d_loss 0.4018, logits_real 0.0335, logits_fake 0.0325,
Train Epoch: [1/5] Iters:[4710/20018] gen_loss 0.1250, rec_loss 0.0264, lpips_loss 0.2030, g_loss -0.0328, disc_weight 0.4000, disc_adaptive_weight 3.1827, d_loss 0.4018, logits_real 0.0340, logits_fake 0.0328,
Train Epoch: [1/5] Iters:[4720/20018] gen_loss 0.1261, rec_loss 0.0263, lpips_loss 0.2021, g_loss -0.0329, disc_weight 0.4000, disc_adaptive_weight 3.1098, d_loss 0.4018, logits_real 0.0345, logits_fake 0.0331,
Train Epoch: [1/5] Iters:[4730/20018] gen_loss 0.1300, rec_loss 0.0265, lpips_loss 0.2025, g_loss -0.0333, disc_weight 0.4000, disc_adaptive_weight 2.9713, d_loss 0.4017, logits_real 0.0348, logits_fake 0.0333,
Train Epoch: [1/5] Iters:[4740/20018] gen_loss 0.1261, rec_loss 0.0263, lpips_loss 0.2025, g_loss -0.0336, disc_weight 0.4000, disc_adaptive_weight 3.0536, d_loss 0.4017, logits_real 0.0352, logits_fake 0.0338,
Train Epoch: [1/5] Iters:[4750/20018] gen_loss 0.1288, rec_loss 0.0272, lpips_loss 0.2036, g_loss -0.0339, disc_weight 0.4000, disc_adaptive_weight 3.0029, d_loss 0.4017, logits_real 0.0355, logits_fake 0.0340,
Train Epoch: [1/5] Iters:[4760/20018] gen_loss 0.1325, rec_loss 0.0272, lpips_loss 0.2027, g_loss -0.0337, disc_weight 0.4000, disc_adaptive_weight 2.8875, d_loss 0.4017, logits_real 0.0352, logits_fake 0.0337,
Train Epoch: [1/5] Iters:[4770/20018] gen_loss 0.1253, rec_loss 0.0266, lpips_loss 0.2019, g_loss -0.0332, disc_weight 0.4000, disc_adaptive_weight 3.1177, d_loss 0.4016, logits_real 0.0348, logits_fake 0.0333,
Train Epoch: [1/5] Iters:[4780/20018] gen_loss 0.1251, rec_loss 0.0267, lpips_loss 0.2021, g_loss -0.0328, disc_weight 0.4000, disc_adaptive_weight 3.1775, d_loss 0.4016, logits_real 0.0345, logits_fake 0.0328,
Train Epoch: [1/5] Iters:[4790/20018] gen_loss 0.1287, rec_loss 0.0267, lpips_loss 0.2024, g_loss -0.0321, disc_weight 0.4000, disc_adaptive_weight 3.1342, d_loss 0.4016, logits_real 0.0339, logits_fake 0.0322,
Train Epoch: [1/5] Iters:[4800/20018] gen_loss 0.1294, rec_loss 0.0262, lpips_loss 0.2022, g_loss -0.0315, disc_weight 0.4000, disc_adaptive_weight 3.1599, d_loss 0.4016, logits_real 0.0334, logits_fake 0.0317,
Train Epoch: [1/5] Iters:[4810/20018] gen_loss 0.1271, rec_loss 0.0262, lpips_loss 0.2025, g_loss -0.0313, disc_weight 0.4000, disc_adaptive_weight 3.2591, d_loss 0.4016, logits_real 0.0331, logits_fake 0.0316,
Train Epoch: [1/5] Iters:[4820/20018] gen_loss 0.1366, rec_loss 0.0266, lpips_loss 0.2039, g_loss -0.0312, disc_weight 0.4000, disc_adaptive_weight 3.0158, d_loss 0.4017, logits_real 0.0332, logits_fake 0.0316,
Train Epoch: [1/5] Iters:[4830/20018] gen_loss 0.1381, rec_loss 0.0262, lpips_loss 0.2038, g_loss -0.0313, disc_weight 0.4000, disc_adaptive_weight 2.9348, d_loss 0.4016, logits_real 0.0332, logits_fake 0.0316,
Train Epoch: [1/5] Iters:[4840/20018] gen_loss 0.1393, rec_loss 0.0261, lpips_loss 0.2043, g_loss -0.0314, disc_weight 0.4000, disc_adaptive_weight 2.9029, d_loss 0.4016, logits_real 0.0335, logits_fake 0.0316,
Train Epoch: [1/5] Iters:[4850/20018] gen_loss 0.1393, rec_loss 0.0265, lpips_loss 0.2040, g_loss -0.0317, disc_weight 0.4000, disc_adaptive_weight 2.8706, d_loss 0.4015, logits_real 0.0337, logits_fake 0.0316,
Train Epoch: [1/5] Iters:[4860/20018] gen_loss 0.1346, rec_loss 0.0263, lpips_loss 0.2037, g_loss -0.0318, disc_weight 0.4000, disc_adaptive_weight 2.9972, d_loss 0.4015, logits_real 0.0339, logits_fake 0.0318,
Train Epoch: [1/5] Iters:[4870/20018] gen_loss 0.1330, rec_loss 0.0266, lpips_loss 0.2052, g_loss -0.0318, disc_weight 0.4000, disc_adaptive_weight 3.0971, d_loss 0.4015, logits_real 0.0338, logits_fake 0.0317,
Train Epoch: [1/5] Iters:[4880/20018] gen_loss 0.1266, rec_loss 0.0264, lpips_loss 0.2042, g_loss -0.0318, disc_weight 0.4000, disc_adaptive_weight 3.2676, d_loss 0.4015, logits_real 0.0339, logits_fake 0.0318,
Train Epoch: [1/5] Iters:[4890/20018] gen_loss 0.1233, rec_loss 0.0265, lpips_loss 0.2027, g_loss -0.0318, disc_weight 0.4000, disc_adaptive_weight 3.3283, d_loss 0.4015, logits_real 0.0338, logits_fake 0.0318,
Train Epoch: [1/5] Iters:[4900/20018] gen_loss 0.1146, rec_loss 0.0262, lpips_loss 0.2029, g_loss -0.0319, disc_weight 0.4000, disc_adaptive_weight 3.5925, d_loss 0.4016, logits_real 0.0338, logits_fake 0.0321,
Train Epoch: [1/5] Iters:[4910/20018] gen_loss 0.1116, rec_loss 0.0261, lpips_loss 0.2031, g_loss -0.0321, disc_weight 0.4000, disc_adaptive_weight 3.6526, d_loss 0.4016, logits_real 0.0341, logits_fake 0.0323,
Train Epoch: [1/5] Iters:[4920/20018] gen_loss 0.1087, rec_loss 0.0260, lpips_loss 0.2020, g_loss -0.0323, disc_weight 0.4000, disc_adaptive_weight 3.6878, d_loss 0.4016, logits_real 0.0340, logits_fake 0.0324,
Train Epoch: [1/5] Iters:[4930/20018] gen_loss 0.1113, rec_loss 0.0262, lpips_loss 0.2013, g_loss -0.0322, disc_weight 0.4000, disc_adaptive_weight 3.5981, d_loss 0.4016, logits_real 0.0339, logits_fake 0.0323,
Train Epoch: [1/5] Iters:[4940/20018] gen_loss 0.1141, rec_loss 0.0265, lpips_loss 0.2029, g_loss -0.0320, disc_weight 0.4000, disc_adaptive_weight 3.5853, d_loss 0.4016, logits_real 0.0335, logits_fake 0.0320,
Train Epoch: [1/5] Iters:[4950/20018] gen_loss 0.1208, rec_loss 0.0263, lpips_loss 0.2021, g_loss -0.0316, disc_weight 0.4000, disc_adaptive_weight 3.3947, d_loss 0.4015, logits_real 0.0331, logits_fake 0.0314,
Train Epoch: [1/5] Iters:[4960/20018] gen_loss 0.1295, rec_loss 0.0263, lpips_loss 0.2021, g_loss -0.0309, disc_weight 0.4000, disc_adaptive_weight 3.1889, d_loss 0.4015, logits_real 0.0325, logits_fake 0.0306,
Train Epoch: [1/5] Iters:[4970/20018] gen_loss 0.1279, rec_loss 0.0257, lpips_loss 0.2002, g_loss -0.0304, disc_weight 0.4000, disc_adaptive_weight 3.2257, d_loss 0.4015, logits_real 0.0319, logits_fake 0.0301,
Train Epoch: [1/5] Iters:[4980/20018] gen_loss 0.1269, rec_loss 0.0258, lpips_loss 0.2005, g_loss -0.0300, disc_weight 0.4000, disc_adaptive_weight 3.3198, d_loss 0.4015, logits_real 0.0316, logits_fake 0.0297,
Train Epoch: [1/5] Iters:[4990/20018] gen_loss 0.1218, rec_loss 0.0258, lpips_loss 0.2002, g_loss -0.0298, disc_weight 0.4000, disc_adaptive_weight 3.5066, d_loss 0.4015, logits_real 0.0315, logits_fake 0.0296,
Train Epoch: [1/5] Iters:[5000/20018] gen_loss 0.1240, rec_loss 0.0261, lpips_loss 0.2004, g_loss -0.0297, disc_weight 0.4000, disc_adaptive_weight 3.4550, d_loss 0.4015, logits_real 0.0315, logits_fake 0.0296,
Train Epoch: [1/5] Iters:[5010/20018] gen_loss 0.1241, rec_loss 0.0266, lpips_loss 0.2002, g_loss -0.0298, disc_weight 0.4000, disc_adaptive_weight 3.4547, d_loss 0.4015, logits_real 0.0315, logits_fake 0.0297,
Train Epoch: [1/5] Iters:[5020/20018] gen_loss 0.1276, rec_loss 0.0266, lpips_loss 0.2017, g_loss -0.0299, disc_weight 0.4000, disc_adaptive_weight 3.3723, d_loss 0.4015, logits_real 0.0316, logits_fake 0.0298,
Train Epoch: [1/5] Iters:[5030/20018] gen_loss 0.1302, rec_loss 0.0268, lpips_loss 0.2026, g_loss -0.0299, disc_weight 0.4000, disc_adaptive_weight 3.3217, d_loss 0.4016, logits_real 0.0314, logits_fake 0.0297,
Train Epoch: [1/5] Iters:[5040/20018] gen_loss 0.1298, rec_loss 0.0270, lpips_loss 0.2024, g_loss -0.0299, disc_weight 0.4000, disc_adaptive_weight 3.3348, d_loss 0.4016, logits_real 0.0313, logits_fake 0.0297,
Train Epoch: [1/5] Iters:[5050/20018] gen_loss 0.1271, rec_loss 0.0268, lpips_loss 0.2025, g_loss -0.0299, disc_weight 0.4000, disc_adaptive_weight 3.4302, d_loss 0.4016, logits_real 0.0309, logits_fake 0.0297,
Train Epoch: [1/5] Iters:[5060/20018] gen_loss 0.1280, rec_loss 0.0274, lpips_loss 0.2040, g_loss -0.0299, disc_weight 0.4000, disc_adaptive_weight 3.4651, d_loss 0.4016, logits_real 0.0309, logits_fake 0.0298,
Train Epoch: [1/5] Iters:[5070/20018] gen_loss 0.1268, rec_loss 0.0281, lpips_loss 0.2050, g_loss -0.0296, disc_weight 0.4000, disc_adaptive_weight 3.6005, d_loss 0.4016, logits_real 0.0309, logits_fake 0.0298,
Train Epoch: [1/5] Iters:[5080/20018] gen_loss 0.1286, rec_loss 0.0278, lpips_loss 0.2044, g_loss -0.0296, disc_weight 0.4000, disc_adaptive_weight 3.5096, d_loss 0.4016, logits_real 0.0312, logits_fake 0.0299,
Train Epoch: [1/5] Iters:[5090/20018] gen_loss 0.1345, rec_loss 0.0274, lpips_loss 0.2044, g_loss -0.0296, disc_weight 0.4000, disc_adaptive_weight 3.2917, d_loss 0.4015, logits_real 0.0313, logits_fake 0.0297,
Train Epoch: [1/5] Iters:[5100/20018] gen_loss 0.1352, rec_loss 0.0276, lpips_loss 0.2048, g_loss -0.0296, disc_weight 0.4000, disc_adaptive_weight 3.2881, d_loss 0.4015, logits_real 0.0313, logits_fake 0.0297,
Train Epoch: [1/5] Iters:[5110/20018] gen_loss 0.1350, rec_loss 0.0270, lpips_loss 0.2035, g_loss -0.0294, disc_weight 0.4000, disc_adaptive_weight 3.2424, d_loss 0.4015, logits_real 0.0313, logits_fake 0.0296,
Train Epoch: [1/5] Iters:[5120/20018] gen_loss 0.1397, rec_loss 0.0270, lpips_loss 0.2036, g_loss -0.0295, disc_weight 0.4000, disc_adaptive_weight 3.0752, d_loss 0.4014, logits_real 0.0314, logits_fake 0.0296,
Train Epoch: [1/5] Iters:[5130/20018] gen_loss 0.1362, rec_loss 0.0273, lpips_loss 0.2042, g_loss -0.0295, disc_weight 0.4000, disc_adaptive_weight 3.2354, d_loss 0.4015, logits_real 0.0310, logits_fake 0.0295,
Train Epoch: [1/5] Iters:[5140/20018] gen_loss 0.1302, rec_loss 0.0277, lpips_loss 0.2042, g_loss -0.0294, disc_weight 0.4000, disc_adaptive_weight 3.4577, d_loss 0.4016, logits_real 0.0308, logits_fake 0.0294,
Train Epoch: [1/5] Iters:[5150/20018] gen_loss 0.1294, rec_loss 0.0276, lpips_loss 0.2039, g_loss -0.0294, disc_weight 0.4000, disc_adaptive_weight 3.4796, d_loss 0.4015, logits_real 0.0311, logits_fake 0.0294,
Train Epoch: [1/5] Iters:[5160/20018] gen_loss 0.1272, rec_loss 0.0279, lpips_loss 0.2049, g_loss -0.0293, disc_weight 0.4000, disc_adaptive_weight 3.6103, d_loss 0.4015, logits_real 0.0309, logits_fake 0.0292,
Train Epoch: [1/5] Iters:[5170/20018] gen_loss 0.1208, rec_loss 0.0273, lpips_loss 0.2036, g_loss -0.0294, disc_weight 0.4000, disc_adaptive_weight 3.7559, d_loss 0.4015, logits_real 0.0307, logits_fake 0.0292,
Train Epoch: [1/5] Iters:[5180/20018] gen_loss 0.1246, rec_loss 0.0277, lpips_loss 0.2033, g_loss -0.0293, disc_weight 0.4000, disc_adaptive_weight 3.6332, d_loss 0.4015, logits_real 0.0308, logits_fake 0.0292,
Train Epoch: [1/5] Iters:[5190/20018] gen_loss 0.1320, rec_loss 0.0273, lpips_loss 0.2031, g_loss -0.0292, disc_weight 0.4000, disc_adaptive_weight 3.3792, d_loss 0.4015, logits_real 0.0308, logits_fake 0.0292,
Train Epoch: [1/5] Iters:[5200/20018] gen_loss 0.1321, rec_loss 0.0271, lpips_loss 0.2017, g_loss -0.0290, disc_weight 0.4000, disc_adaptive_weight 3.3420, d_loss 0.4015, logits_real 0.0305, logits_fake 0.0290,
Train Epoch: [1/5] Iters:[5210/20018] gen_loss 0.1352, rec_loss 0.0261, lpips_loss 0.2006, g_loss -0.0288, disc_weight 0.4000, disc_adaptive_weight 3.1790, d_loss 0.4015, logits_real 0.0304, logits_fake 0.0289,
Train Epoch: [1/5] Iters:[5220/20018] gen_loss 0.1376, rec_loss 0.0263, lpips_loss 0.2005, g_loss -0.0288, disc_weight 0.4000, disc_adaptive_weight 3.1038, d_loss 0.4014, logits_real 0.0305, logits_fake 0.0288,
Train Epoch: [1/5] Iters:[5230/20018] gen_loss 0.1375, rec_loss 0.0257, lpips_loss 0.2016, g_loss -0.0289, disc_weight 0.4000, disc_adaptive_weight 3.1207, d_loss 0.4014, logits_real 0.0306, logits_fake 0.0287,
Train Epoch: [1/5] Iters:[5240/20018] gen_loss 0.1342, rec_loss 0.0258, lpips_loss 0.2016, g_loss -0.0289, disc_weight 0.4000, disc_adaptive_weight 3.2323, d_loss 0.4014, logits_real 0.0304, logits_fake 0.0287,
Train Epoch: [1/5] Iters:[5250/20018] gen_loss 0.1381, rec_loss 0.0263, lpips_loss 0.2031, g_loss -0.0289, disc_weight 0.4000, disc_adaptive_weight 3.1715, d_loss 0.4014, logits_real 0.0305, logits_fake 0.0286,
Train Epoch: [1/5] Iters:[5260/20018] gen_loss 0.1366, rec_loss 0.0271, lpips_loss 0.2030, g_loss -0.0289, disc_weight 0.4000, disc_adaptive_weight 3.2381, d_loss 0.4014, logits_real 0.0305, logits_fake 0.0287,
Train Epoch: [1/5] Iters:[5270/20018] gen_loss 0.1384, rec_loss 0.0272, lpips_loss 0.2039, g_loss -0.0289, disc_weight 0.4000, disc_adaptive_weight 3.2150, d_loss 0.4014, logits_real 0.0306, logits_fake 0.0288,
Train Epoch: [1/5] Iters:[5280/20018] gen_loss 0.1392, rec_loss 0.0271, lpips_loss 0.2031, g_loss -0.0290, disc_weight 0.4000, disc_adaptive_weight 3.1467, d_loss 0.4014, logits_real 0.0306, logits_fake 0.0290,
Train Epoch: [1/5] Iters:[5290/20018] gen_loss 0.1401, rec_loss 0.0270, lpips_loss 0.2035, g_loss -0.0293, disc_weight 0.4000, disc_adaptive_weight 3.0833, d_loss 0.4014, logits_real 0.0311, logits_fake 0.0294,
Train Epoch: [1/5] Iters:[5300/20018] gen_loss 0.1360, rec_loss 0.0268, lpips_loss 0.2030, g_loss -0.0299, disc_weight 0.4000, disc_adaptive_weight 3.1343, d_loss 0.4014, logits_real 0.0315, logits_fake 0.0299,
Train Epoch: [1/5] Iters:[5310/20018] gen_loss 0.1338, rec_loss 0.0259, lpips_loss 0.2031, g_loss -0.0304, disc_weight 0.4000, disc_adaptive_weight 3.1348, d_loss 0.4014, logits_real 0.0320, logits_fake 0.0303,
Train Epoch: [1/5] Iters:[5320/20018] gen_loss 0.1304, rec_loss 0.0255, lpips_loss 0.2026, g_loss -0.0306, disc_weight 0.4000, disc_adaptive_weight 3.1927, d_loss 0.4014, logits_real 0.0322, logits_fake 0.0305,
Train Epoch: [1/5] Iters:[5330/20018] gen_loss 0.1299, rec_loss 0.0253, lpips_loss 0.2023, g_loss -0.0306, disc_weight 0.4000, disc_adaptive_weight 3.1857, d_loss 0.4013, logits_real 0.0323, logits_fake 0.0305,
Train Epoch: [1/5] Iters:[5340/20018] gen_loss 0.1304, rec_loss 0.0260, lpips_loss 0.2021, g_loss -0.0304, disc_weight 0.4000, disc_adaptive_weight 3.2199, d_loss 0.4013, logits_real 0.0320, logits_fake 0.0302,
Train Epoch: [1/5] Iters:[5350/20018] gen_loss 0.1306, rec_loss 0.0261, lpips_loss 0.2027, g_loss -0.0301, disc_weight 0.4000, disc_adaptive_weight 3.2690, d_loss 0.4013, logits_real 0.0319, logits_fake 0.0300,
Train Epoch: [1/5] Iters:[5360/20018] gen_loss 0.1330, rec_loss 0.0267, lpips_loss 0.2032, g_loss -0.0298, disc_weight 0.4000, disc_adaptive_weight 3.2548, d_loss 0.4013, logits_real 0.0317, logits_fake 0.0299,
Train Epoch: [1/5] Iters:[5370/20018] gen_loss 0.1324, rec_loss 0.0268, lpips_loss 0.2025, g_loss -0.0296, disc_weight 0.4000, disc_adaptive_weight 3.2825, d_loss 0.4014, logits_real 0.0317, logits_fake 0.0299,
Train Epoch: [1/5] Iters:[5380/20018] gen_loss 0.1306, rec_loss 0.0272, lpips_loss 0.2028, g_loss -0.0297, disc_weight 0.4000, disc_adaptive_weight 3.3587, d_loss 0.4014, logits_real 0.0318, logits_fake 0.0301,
Train Epoch: [1/5] Iters:[5390/20018] gen_loss 0.1243, rec_loss 0.0266, lpips_loss 0.2013, g_loss -0.0301, disc_weight 0.4000, disc_adaptive_weight 3.4525, d_loss 0.4014, logits_real 0.0321, logits_fake 0.0303,
Train Epoch: [1/5] Iters:[5400/20018] gen_loss 0.1255, rec_loss 0.0264, lpips_loss 0.2008, g_loss -0.0304, disc_weight 0.4000, disc_adaptive_weight 3.3561, d_loss 0.4014, logits_real 0.0321, logits_fake 0.0305,
Train Epoch: [1/5] Iters:[5410/20018] gen_loss 0.1235, rec_loss 0.0267, lpips_loss 0.2009, g_loss -0.0306, disc_weight 0.4000, disc_adaptive_weight 3.4226, d_loss 0.4014, logits_real 0.0322, logits_fake 0.0306,
Train Epoch: [1/5] Iters:[5420/20018] gen_loss 0.1270, rec_loss 0.0267, lpips_loss 0.2007, g_loss -0.0308, disc_weight 0.4000, disc_adaptive_weight 3.2723, d_loss 0.4014, logits_real 0.0322, logits_fake 0.0307,
Train Epoch: [1/5] Iters:[5430/20018] gen_loss 0.1315, rec_loss 0.0267, lpips_loss 0.2016, g_loss -0.0309, disc_weight 0.4000, disc_adaptive_weight 3.1370, d_loss 0.4014, logits_real 0.0324, logits_fake 0.0308,
Train Epoch: [1/5] Iters:[5440/20018] gen_loss 0.1407, rec_loss 0.0268, lpips_loss 0.2027, g_loss -0.0305, disc_weight 0.4000, disc_adaptive_weight 2.9230, d_loss 0.4014, logits_real 0.0322, logits_fake 0.0306,
Train Epoch: [1/5] Iters:[5450/20018] gen_loss 0.1411, rec_loss 0.0268, lpips_loss 0.2024, g_loss -0.0300, disc_weight 0.4000, disc_adaptive_weight 2.9461, d_loss 0.4014, logits_real 0.0318, logits_fake 0.0303,
Train Epoch: [1/5] Iters:[5460/20018] gen_loss 0.1446, rec_loss 0.0263, lpips_loss 0.2029, g_loss -0.0298, disc_weight 0.4000, disc_adaptive_weight 2.8449, d_loss 0.4014, logits_real 0.0317, logits_fake 0.0300,
Train Epoch: [1/5] Iters:[5470/20018] gen_loss 0.1474, rec_loss 0.0264, lpips_loss 0.2031, g_loss -0.0294, disc_weight 0.4000, disc_adaptive_weight 2.7966, d_loss 0.4014, logits_real 0.0313, logits_fake 0.0297,
Train Epoch: [1/5] Iters:[5480/20018] gen_loss 0.1448, rec_loss 0.0261, lpips_loss 0.2025, g_loss -0.0289, disc_weight 0.4000, disc_adaptive_weight 2.8993, d_loss 0.4013, logits_real 0.0309, logits_fake 0.0292,
Train Epoch: [1/5] Iters:[5490/20018] gen_loss 0.1398, rec_loss 0.0262, lpips_loss 0.2035, g_loss -0.0290, disc_weight 0.4000, disc_adaptive_weight 3.1155, d_loss 0.4014, logits_real 0.0307, logits_fake 0.0292,
Train Epoch: [1/5] Iters:[5500/20018] gen_loss 0.1355, rec_loss 0.0269, lpips_loss 0.2051, g_loss -0.0290, disc_weight 0.4000, disc_adaptive_weight 3.3350, d_loss 0.4013, logits_real 0.0308, logits_fake 0.0292,
Train Epoch: [1/5] Iters:[5510/20018] gen_loss 0.1318, rec_loss 0.0278, lpips_loss 0.2055, g_loss -0.0287, disc_weight 0.4000, disc_adaptive_weight 3.5442, d_loss 0.4013, logits_real 0.0307, logits_fake 0.0289,
Train Epoch: [1/5] Iters:[5520/20018] gen_loss 0.1280, rec_loss 0.0279, lpips_loss 0.2056, g_loss -0.0287, disc_weight 0.4000, disc_adaptive_weight 3.6794, d_loss 0.4013, logits_real 0.0307, logits_fake 0.0289,
Train Epoch: [1/5] Iters:[5530/20018] gen_loss 0.1287, rec_loss 0.0276, lpips_loss 0.2050, g_loss -0.0288, disc_weight 0.4000, disc_adaptive_weight 3.6144, d_loss 0.4014, logits_real 0.0307, logits_fake 0.0291,
Train Epoch: [1/5] Iters:[5540/20018] gen_loss 0.1323, rec_loss 0.0274, lpips_loss 0.2038, g_loss -0.0289, disc_weight 0.4000, disc_adaptive_weight 3.4254, d_loss 0.4013, logits_real 0.0308, logits_fake 0.0290,
Train Epoch: [1/5] Iters:[5550/20018] gen_loss 0.1381, rec_loss 0.0269, lpips_loss 0.2035, g_loss -0.0290, disc_weight 0.4000, disc_adaptive_weight 3.1944, d_loss 0.4013, logits_real 0.0308, logits_fake 0.0291,
Train Epoch: [1/5] Iters:[5560/20018] gen_loss 0.1354, rec_loss 0.0254, lpips_loss 0.2002, g_loss -0.0292, disc_weight 0.4000, disc_adaptive_weight 3.0889, d_loss 0.4013, logits_real 0.0310, logits_fake 0.0294,
Train Epoch: [1/5] Iters:[5570/20018] gen_loss 0.1316, rec_loss 0.0256, lpips_loss 0.1999, g_loss -0.0292, disc_weight 0.4000, disc_adaptive_weight 3.2238, d_loss 0.4013, logits_real 0.0313, logits_fake 0.0296,
Train Epoch: [1/5] Iters:[5580/20018] gen_loss 0.1271, rec_loss 0.0261, lpips_loss 0.2007, g_loss -0.0294, disc_weight 0.4000, disc_adaptive_weight 3.3912, d_loss 0.4013, logits_real 0.0316, logits_fake 0.0297,
Train Epoch: [1/5] Iters:[5590/20018] gen_loss 0.1248, rec_loss 0.0265, lpips_loss 0.2021, g_loss -0.0294, disc_weight 0.4000, disc_adaptive_weight 3.5329, d_loss 0.4013, logits_real 0.0315, logits_fake 0.0298,
Train Epoch: [1/5] Iters:[5600/20018] gen_loss 0.1248, rec_loss 0.0267, lpips_loss 0.2011, g_loss -0.0292, disc_weight 0.4000, disc_adaptive_weight 3.5255, d_loss 0.4013, logits_real 0.0313, logits_fake 0.0295,
Train Epoch: [1/5] Iters:[5610/20018] gen_loss 0.1317, rec_loss 0.0278, lpips_loss 0.2043, g_loss -0.0288, disc_weight 0.4000, disc_adaptive_weight 3.4723, d_loss 0.4013, logits_real 0.0309, logits_fake 0.0291,
Train Epoch: [1/5] Iters:[5620/20018] gen_loss 0.1370, rec_loss 0.0275, lpips_loss 0.2043, g_loss -0.0287, disc_weight 0.4000, disc_adaptive_weight 3.3016, d_loss 0.4013, logits_real 0.0304, logits_fake 0.0287,
Train Epoch: [1/5] Iters:[5630/20018] gen_loss 0.1426, rec_loss 0.0274, lpips_loss 0.2036, g_loss -0.0283, disc_weight 0.4000, disc_adaptive_weight 3.1220, d_loss 0.4013, logits_real 0.0300, logits_fake 0.0284,
Train Epoch: [1/5] Iters:[5640/20018] gen_loss 0.1439, rec_loss 0.0274, lpips_loss 0.2027, g_loss -0.0283, disc_weight 0.4000, disc_adaptive_weight 3.0565, d_loss 0.4013, logits_real 0.0301, logits_fake 0.0284,
Train Epoch: [1/5] Iters:[5650/20018] gen_loss 0.1417, rec_loss 0.0269, lpips_loss 0.2025, g_loss -0.0282, disc_weight 0.4000, disc_adaptive_weight 3.1247, d_loss 0.4013, logits_real 0.0301, logits_fake 0.0283,
Train Epoch: [1/5] Iters:[5660/20018] gen_loss 0.1398, rec_loss 0.0266, lpips_loss 0.2010, g_loss -0.0282, disc_weight 0.4000, disc_adaptive_weight 3.1324, d_loss 0.4012, logits_real 0.0302, logits_fake 0.0283,
Train Epoch: [1/5] Iters:[5670/20018] gen_loss 0.1383, rec_loss 0.0268, lpips_loss 0.2015, g_loss -0.0284, disc_weight 0.4000, disc_adaptive_weight 3.1828, d_loss 0.4012, logits_real 0.0304, logits_fake 0.0284,
